20 -35.34999371 
30 -35.56307054 
40 -35.57336219 
50 -35.57377646 
60 -35.57430585 
70 -35.57452272 
80 -35.57456500 
90 -35.57458766 
100 -35.57461589 
110 -35.57463311 
120 -35.57464039 
130 -35.57464495 
140 -35.57465035 
