20 -0.35549119
30 -0.24297476
40 -0.24983642
50 -0.24997445
60 -0.25014140
70 -0.25018470
80 -0.25013808
90 -0.25024476
100 -0.25017822
110 -0.25021137
120 -0.25017114
130 -0.25016620
140 -0.25019542
