20 -35.40252365 
30 -35.60863884 
40 -35.62041460 
50 -35.62078682 
60 -35.62133631 
70 -35.62158173 
80 -35.62162044 
90 -35.62164558
100 -35.62166343 
110 -35.62168262 
120 -35.62169706 
130 -35.62170168 
140 -35.62170630 
