       1          72.64160016          23.16879686        -164.98691845        -141.81812159
     100         270.45773311          86.26159480 -4816901539078.06933594 -4816901538991.80761719
     200         223.78628425          71.37589135 -4748425868166.40917969 -4748425868095.03320312
     300         269.35151558          85.90877040 -4829393875978.18164062 -4829393875892.27246094
     400         223.55950139          71.30355971 -4840920984192.68652344 -4840920984121.38281250
     500         253.80698573          80.95089428 -4823666977870.52832031 -4823666977789.57714844
     600         204.32665080          65.16930596 -4836345900404.23046875 -4836345900339.06152344
     700         243.16713017          77.55734772 -4798812088945.40234375 -4798812088867.84472656
     800         201.54611455          64.28246317 -4735402896346.55664062 -4735402896282.27441406
     900         227.37956905          72.52195759 -4744640734700.56250000 -4744640734628.04101562
    1000         218.18995638          69.59096118 -4807588880178.46582031 -4807588880108.87500000
    1100         212.71280916          67.84404329 -4754335619242.54394531 -4754335619174.70019531
    1200         239.36879564          76.34588155 -4719222489415.00683594 -4719222489338.66113281
    1300         227.13496990          72.44394351 -4687123969083.46582031 -4687123969011.02148438
    1400         224.77303411          71.69061194 -4798267773878.82031250 -4798267773807.12988281
    1500         225.16740554          71.81639540 -4733449446592.80859375 -4733449446520.99218750
    1600         235.61997282          75.15020698 -4758926113672.25292969 -4758926113597.10253906
    1700         235.23336622          75.02690009 -4799952626229.44726562 -4799952626154.41992188
    1800         225.25569266          71.84455428 -4714299032666.94628906 -4714299032595.10156250
    1900         236.58738250          75.45875908 -4769788624233.96972656 -4769788624158.51074219
    2000         224.69830101          71.66677606 -4811646275194.47851562 -4811646275122.81152344
    2100         206.78410614          65.95310317 -4805698088701.03125000 -4805698088635.07812500
    2200         221.58989361          70.67535986 -4863864916482.13085938 -4863864916411.45507812
    2300         207.57498756          66.20535217 -4839262299717.65234375 -4839262299651.44726562
    2400         214.49183596          68.41145797 -4792869871171.08886719 -4792869871102.67773438
    2500         196.89226196          62.79813235 -4861185185279.83203125 -4861185185217.03417969
    2600         211.77837650          67.54600910 -4797625134522.38281250 -4797625134454.83691406
    2700         226.70020951          72.30527813 -4751236974835.96191406 -4751236974763.65625000
    2800         225.61722603          71.95986414 -4770867306355.71875000 -4770867306283.75878906
    2900         229.17400883          73.09428819 -4827450413958.26171875 -4827450413885.16699219
    3000         199.90220168          63.75814262 -4795051392227.35449219 -4795051392163.59667969
    3100         208.06075212          66.36028516 -4812979258950.65820312 -4812979258884.29785156
    3200         229.42769796          73.17520150 -4775917207812.86425781 -4775917207739.68945312
    3300         228.26324993          72.80380467 -4780617312682.97265625 -4780617312610.16894531
    3400         227.33337983          72.50722569 -4811789949135.19628906 -4811789949062.68945312
    3500         222.00220663          70.80686572 -4813034912899.86132812 -4813034912829.05468750
    3600         196.52783314          62.68189899 -4740600028621.87011719 -4740600028559.18847656
    3700         203.22391236          64.81759120 -4691048241334.10253906 -4691048241269.28515625
    3800         231.92388733          73.97135280 -4841626529011.53906250 -4841626528937.56738281
    3900         222.55911662          70.98449031 -4915896433329.91796875 -4915896433258.93359375
    4000         222.17236188          70.86113618 -4817311861831.32031250 -4817311861760.45898438
    4100         210.11626262          67.01588340 -4806435978137.25097656 -4806435978070.23535156
    4200         222.85286870          71.07818156 -4739280379527.99023438 -4739280379456.91210938
    4300         235.51010824          75.11516603 -4762784318086.27929688 -4762784318011.16406250
    4400         233.67464938          74.52975253 -4782838543018.49121094 -4782838542943.96191406
    4500         213.16351898          67.98779568 -4874979090621.97363281 -4874979090553.98535156
    4600         226.23091959          72.15559966 -4812704976257.95898438 -4812704976185.80371094
    4700         236.02618846          75.27976810 -4805969999523.58105469 -4805969999448.30175781
    4800         200.94760847          64.09157164 -4849765867302.26660156 -4849765867238.17480469
    4900         207.22959467          66.09519025 -4869354054681.52734375 -4869354054615.43261719
    5000         248.51103143          79.26176726 -4848649686252.56152344 -4848649686173.29980469
    5100         229.59143039          73.22742341 -4776303856201.97656250 -4776303856128.74902344
    5200         234.67354762          74.84834781 -4933260145632.47656250 -4933260145557.62792969
    5300         227.88933808          72.68454673 -4883282079272.23046875 -4883282079199.54589844
    5400         220.16057220          70.21948255 -4841207888331.14648438 -4841207888260.92675781
    5500         207.60414277          66.21465113 -4923629879910.82128906 -4923629879844.60644531
    5600         216.24942299          68.97203451 -4809223380617.58886719 -4809223380548.61718750
    5700         229.36416143          73.15493673 -4799745542342.81054688 -4799745542269.65527344
    5800         226.91359170          72.37333567 -4819053599642.32714844 -4819053599569.95410156
    5900         261.14439462          83.29113645 -4843149391972.98242188 -4843149391889.69140625
    6000         238.96248784          76.21629103 -4772856797515.70410156 -4772856797439.48828125
    6100         222.74304775          71.04315454 -4836578922437.27636719 -4836578922366.23339844
    6200         235.78709801          75.20351100 -4712189498463.01269531 -4712189498387.80957031
    6300         221.93679297          70.78600225 -4767088326004.64941406 -4767088325933.86328125
    6400         212.29175867          67.70975063 -4802748550386.87109375 -4802748550319.16113281
    6500         248.88318164          79.38046333 -4809932718341.05175781 -4809932718261.67089844
    6600         203.10991206          64.78123118 -4824117312066.25097656 -4824117312001.46972656
    6700         216.12332980          68.93181751 -4842897468245.85058594 -4842897468176.91894531
    6800         194.25436472          61.95678380 -4805484317752.52343750 -4805484317690.56640625
    6900         243.67362249          77.71889176 -4879598723733.34863281 -4879598723655.62988281
    7000         214.58846918          68.44227881 -4752879040475.58496094 -4752879040407.14257812
    7100         226.61451715          72.27794683 -4792282881536.01953125 -4792282881463.74121094
    7200         234.28063757          74.72303045 -4865391593235.77148438 -4865391593161.04882812
    7300         199.80478041          63.72707043 -4798419609029.71191406 -4798419608965.98437500
