    6400         193.59886817          61.74771535 -4713249930730.31640625 -4713249930668.56835938
    6500         203.25568608          64.82772532 -4775174940207.51269531 -4775174940142.68457031
    6600         210.37442793          67.09822437 -4757995251573.91113281 -4757995251506.81250000
    6700         211.15438185          67.34698808 -4808144340985.97265625 -4808144340918.62597656
    6800         189.38734494          60.40446402 -4773923627120.99511719 -4773923627060.59082031
    6900         220.60220523          70.36033993 -4842332621247.60644531 -4842332621177.24609375
    7000         204.01845230          65.07100707 -4784839335370.85839844 -4784839335305.78710938
    7100         199.68071940          63.68750158 -4757493704929.07812500 -4757493704865.39062500
    7200         197.44252129          62.97363574 -4811765417409.30468750 -4811765417346.33105469
    7300         187.99249469          59.95958117 -4789090603035.34765625 -4789090602975.38769531
    7400         190.61494453          60.79600283 -4828753911946.10839844 -4828753911885.31250000
    7500         197.74904141          63.07139931 -4745740422193.51953125 -4745740422130.44824219
    7600         204.32352248          65.16830819 -4820447547902.94335938 -4820447547837.77539062
    7700         218.97160700          69.84026605 -4810674352723.91601562 -4810674352654.07617188
    7800         187.67135910          59.85715604 -4761007448891.77929688 -4761007448831.92187500
    7900         186.31627169          59.42495542 -4716125808321.72460938 -4716125808262.29980469
    8000         220.02183832          70.17523384 -4826140032034.48242188 -4826140031964.30761719
    8100         202.11183020          64.46289629 -4800808235774.53417969 -4800808235710.07128906
    8200         229.42955364          73.17579336 -4816334814117.19531250 -4816334814044.01953125
    8300         218.73783915          69.76570657 -4901266329962.83105469 -4901266329893.06542969
    8400         194.84520797          62.14523129 -4824469303759.75292969 -4824469303697.60742188
    8500         211.10996569          67.33282169 -4869665680184.84765625 -4869665680117.51464844
    8600         200.84487264          64.05880439 -4867414496871.78320312 -4867414496807.72460938
    8700         211.65770436          67.50752112 -4840769857000.72363281 -4840769856933.21582031
    8800         218.35869256          69.64477903 -4832346515732.55175781 -4832346515662.90722656
    8900         209.65586584          66.86904138 -4783965261394.22070312 -4783965261327.35156250
    9000         193.88400463          61.83865868 -4789003184912.87109375 -4789003184851.03222656
    9100         205.45406624          65.52889136 -4828055222254.63281250 -4828055222189.10351562
    9200         196.91194610          62.80441055 -4828850611988.35937500 -4828850611925.55468750
    9300         180.10354919          57.44342823 -4855040548322.25683594 -4855040548264.81347656
    9400         203.35259180          64.85863308 -4812362527686.41210938 -4812362527621.55371094
    9500         187.63759777          59.84638798 -4846596132995.00585938 -4846596132935.15917969
    9600         208.17460651          66.39659864 -4864693383138.11230469 -4864693383071.71582031
    9700         199.43485779          63.60908484 -4850797806483.68066406 -4850797806420.07128906
    9800         195.44074372          62.33517544 -4810098430582.77148438 -4810098430520.43652344
    9900         185.41013646          59.13594660 -4814546523952.63671875 -4814546523893.50097656
   10000         218.57133536          69.71260074 -4807386396514.15917969 -4807386396444.44628906
