Ar           -1.59719036         -12.46851558          11.63086544
Ar            4.27787044         -12.98529500           2.87528063
Ar           -1.23235704         -21.57671413          10.47828346
Ar            8.53568416         -12.36292721           9.35265872
Ar           16.76184451         -14.16532856          14.68581491
Ar            1.51620314         -11.72934774          16.90925006
Ar           -4.50998666          -6.38947069           9.98872218
Ar            3.07270531         -20.75496778           2.85980512
Ar            2.69408114         -34.16690256          19.75807720
Ar           24.13595876         -16.86825418           7.77312320
Ar            2.39617699         -20.28219337          27.37451891
Ar            9.25147310         -14.68861785          15.13167782
Ar            8.92647794          -1.19828367          14.80205413
Ar           -0.47956243          -1.49894083          20.19367642
Ar           16.45175890         -16.45761407           6.22514613
Ar           13.38422674           1.30872399           2.10797016
Ar           15.11541488          -9.03694791          26.73663942
Ar           16.49025641         -29.39356122           7.29352639
Ar            1.61835912         -24.33552131          10.11618871
Ar           16.33518878         -14.23644608          18.31151460
Ar           13.21731207         -14.32591791          -2.43052846
Ar           18.93959725           6.39088266           9.53750382
Ar            7.25547707         -11.66036670          29.96247822
Ar           10.98166101          -9.99145398           3.66649722
Ar           -6.33814330          -7.43983909          14.15052435
Ar           -2.23505967          -9.52416818          22.56186444
Ar            5.91217531         -25.63036976          26.42302216
Ar            0.46092814         -30.99059236           4.19807857
Ar           14.82040478         -23.14066180          24.33107686
Ar            9.44478126         -22.85816176          21.18214798
Ar           -4.59183573         -25.58444068          17.26764303
Ar           -8.04669980         -17.80797441           5.05072261
Ar            5.56161121         -19.94219275          26.20782132
Ar           -5.24852777         -10.07096909          11.62283333
Ar           -1.77716253           0.04415298          12.40160101
Ar            8.70445579         -29.62780662           1.23278754
Ar           11.87190746         -17.83233672          -0.55199407
Ar           14.83923681         -19.77328679           5.70270193
Ar            2.60060484         -29.73463425          30.58200599
Ar            5.32356052         -18.70688713          16.45754040
Ar           15.48561862          -0.38041984          16.53154677
Ar            9.58322324          -8.81284190           9.15377517
Ar           15.33857379         -10.19916945           1.72339976
Ar           17.09951065          -0.48898789          26.36894974
Ar            8.60840796          -5.45704898          28.25743521
Ar           18.66188442         -20.11110682          -0.65006852
Ar           17.84141353          -9.23604226          13.40921741
Ar           18.04328660         -25.63368218          23.91211334
Ar           11.94465328         -17.16284737          12.52389664
Ar           10.31185698           1.48840555          25.84100770
Ar            8.56478123         -20.15793984          18.61862448
Ar           -2.61826286          -6.62652789          13.71559181
Ar            8.03936716         -15.68631998          11.41598309
Ar           10.94525728          -3.63540522          23.96920247
Ar            6.29727051         -15.37223343           0.04819629
Ar           -2.13115599         -20.15534027          14.17715068
Ar           23.25386536         -16.60377530          20.87540944
Ar            4.07553158          -6.35810065          24.07964871
Ar           12.32675759         -11.77630440           8.18219310
Ar            8.27697731          -4.80508719          15.36065913
Ar            3.19211410         -14.53880824           6.79725138
Ar            9.45251841         -19.20633531          10.26369407
Ar          -13.31979140         -16.53071970          10.16304958
Ar            9.65913576         -16.36841846           1.78435115
Ar            6.34012217         -20.59450897          22.25583253
Ar            2.67362861         -25.09876410          16.63203231
Ar            2.07945123         -17.81964865          -3.87004210
Ar            6.65272325          -7.27310740           5.40628394
Ar            2.95834861         -15.49815973          16.81907950
Ar            1.19130503           2.91572358          10.15637838
Ar           15.10234242         -21.06942835          17.95132861
Ar           18.07328525         -20.78570374          24.14388056
Ar           26.89448405         -14.12556969           5.07563822
Ar           23.46267219          -9.71007052          18.98660821
Ar            5.11083268         -11.70985668          16.28702276
Ar            5.63910898          -2.39809673          -4.32488716
Ar           20.28407846          -7.84139272          20.72595361
Ar           11.30151674          -7.49042252          23.44266982
Ar           16.85201801          11.24238009           3.79409607
Ar           -0.81176124          -7.21240179          17.58789386
Ar           27.52210054         -10.59935530          15.67944513
Ar            5.97239490          -5.72732716          19.04453769
Ar           -5.00946498         -12.45506148          18.04501419
Ar            4.07940043         -27.72352745          23.59883023
Ar            4.82229102          -5.40188407          15.65877484
Ar            0.90573922         -22.49642547          13.83982807
Ar           13.01141525         -16.50216932          22.81821495
Ar            4.91047969         -15.36488271          13.66928926
Ar           -5.15818191          -4.40421194          16.50732685
Ar            6.42969728         -13.52338302         -11.70198263
Ar            7.91715685         -22.67150307          25.16773176
Ar            4.80684793         -23.07614464          11.74964447
Ar            7.73816259         -25.25640411          12.31108784
Ar            6.97297305          -8.40543001          15.97860817
Ar           13.28897640         -23.37195942          20.28407828
Ar           13.52246829         -12.73681035          21.81364536
Ar            4.27801470         -26.74464496          12.92195156
Ar           12.11661298          -2.78815534          37.62649566
Ar            3.71533245         -35.21975292           6.43211986
Ar           14.72124375         -10.67868154          15.26509515
Ar           11.49263074          -3.92328446          29.90856806
Ar           26.68900796         -24.44443397          18.29642604
Ar           21.96669008         -12.74222335          10.17026909
Ar           11.80959022         -13.14464852          11.87616456
Ar           18.64921271         -10.93105247          20.71982893
Ar           13.95260547         -15.26559402           9.02648238
Ar           25.16664390         -10.23856372          22.89712941
Ar           -3.94292718          -2.00527625          26.64658907
