Ar           -0.00000012          -0.00000037          -0.00000034
Ar           -0.00000015          -0.00000016           0.00000034
Ar            0.00000085           0.00000068          -0.00000065
Ar            0.00000008           0.00000023          -0.00000001
Ar           -0.00000018           0.00000018           0.00000022
Ar           -0.00000002           0.00000013           0.00000033
Ar           -0.00000112           0.00000077          -0.00000001
Ar            0.00000014          -0.00000002          -0.00000024
Ar            0.00000001           0.00000013          -0.00000018
Ar            0.00000009           0.00000013           0.00000014
Ar            0.00000010          -0.00000008          -0.00000003
Ar           -0.00000001          -0.00000005          -0.00000024
Ar            0.00000058          -0.00000012          -0.00000100
Ar           -0.00000043           0.00000024          -0.00000013
Ar            0.00000048           0.00000019           0.00000091
Ar            0.00000030          -0.00000007          -0.00000062
Ar            0.00000019           0.00000002          -0.00000023
Ar            0.00000036           0.00000023          -0.00000015
Ar           -0.00000038           0.00000059           0.00000038
Ar           -0.00000030           0.00000012           0.00000024
Ar            0.00000038           0.00000013          -0.00000019
Ar           -0.00000020          -0.00000048           0.00000025
Ar            0.00000041           0.00000045          -0.00000094
Ar            0.00000004          -0.00000000           0.00000038
Ar           -0.00000011           0.00000022           0.00000021
Ar            0.00000009           0.00000039           0.00000011
Ar            0.00000001           0.00000006           0.00000022
Ar            0.00000004           0.00000005           0.00000023
Ar           -0.00000005          -0.00000011           0.00000014
Ar           -0.00000019          -0.00000042           0.00000029
Ar            0.00000004           0.00000008          -0.00000003
Ar            0.00000052           0.00000053          -0.00000027
Ar            0.00000022          -0.00000000          -0.00000031
Ar            0.00000033          -0.00000022          -0.00000057
Ar           -0.00000027          -0.00000008           0.00000009
Ar            0.00000011           0.00000001           0.00000011
Ar            0.00000018          -0.00000018          -0.00000052
Ar            0.00000016          -0.00000009           0.00000002
Ar            0.00000042          -0.00000010           0.00000010
Ar            0.00000196           0.00000128          -0.00000110
Ar           -0.00000076           0.00000002           0.00000014
Ar            0.00000070          -0.00000051           0.00000024
Ar           -0.00000001          -0.00000009           0.00000032
Ar            0.00000020           0.00000010          -0.00000045
Ar            0.00000015          -0.00000031           0.00000003
Ar            0.00000006          -0.00000034           0.00000032
Ar           -0.00000033          -0.00000009           0.00000020
Ar           -0.00000001           0.00000010          -0.00000022
Ar           -0.00000002           0.00000019          -0.00000075
Ar            0.00000009          -0.00000012          -0.00000013
Ar            0.00000012          -0.00000010          -0.00000059
Ar            0.00000021           0.00000019          -0.00000033
Ar            0.00000017          -0.00000004          -0.00000007
Ar            0.00000082          -0.00000031          -0.00000041
Ar            0.00000009          -0.00000002          -0.00000026
Ar            0.00000074           0.00000049          -0.00000049
Ar           -0.00000006           0.00000002           0.00000019
Ar           -0.00000011          -0.00000017           0.00000034
Ar            0.00000043           0.00000030          -0.00000005
Ar           -0.00000099          -0.00000041           0.00000065
Ar           -0.00000016          -0.00000002           0.00000029
Ar           -0.00000006          -0.00000032           0.00000038
Ar            0.00000010          -0.00000003           0.00000016
Ar           -0.00000036          -0.00000036           0.00000025
Ar            0.00000003          -0.00000016          -0.00000011
Ar            0.00000018           0.00000023          -0.00000053
Ar           -0.00000001          -0.00000006           0.00000027
Ar            0.00000029           0.00000013           0.00000029
Ar           -0.00000010          -0.00000029           0.00000038
