       1         307.93033548          98.21335674        -164.98691845         -66.77356171
     100         207.10167439          66.05439051        -132.82378102         -66.76939051
     200         193.93716176          61.85561297        -128.63392167         -66.77830870
     300         184.00390804          58.68743472        -125.45898707         -66.77155234
     400         192.01693901          61.24316431        -128.01431063         -66.77114632
     500         183.60182554          58.55919184        -125.32489789         -66.76570605
     600         191.47724126          61.07102951        -127.11594738         -66.04491787
     700         203.19484431          64.80832004        -132.02206182         -67.21374178
     800         196.93200550          62.81080843        -129.92315354         -67.11234511
     900         207.80695668          66.27933795        -132.53534465         -66.25600670
    1000         183.62653204          58.56707190        -125.86827692         -67.30120501
    1100         187.13751171          59.68688719        -126.05620100         -66.36931381
    1200         181.73714848          57.96445929        -125.41082721         -67.44636792
    1300         182.39013342          58.17272667        -125.53646281         -67.36373614
    1400         201.53681782          64.27949800        -131.04613692         -66.76663892
    1500         181.21904979          57.79921344        -124.83547252         -67.03625908
    1600         190.68235898          60.81750444        -128.68080375         -67.86329931
    1700         193.90262883          61.84459881        -128.81196571         -66.96736690
    1800         185.82597885          59.26857815        -125.43130513         -66.16272698
    1900         208.49741795          66.49955827        -133.11944439         -66.61988612
    2000         187.98328688          59.95664437        -126.04654891         -66.08990454
    2100         193.80095117          61.81216906        -128.45724544         -66.64507638
    2200         181.51473643          57.89352171        -124.98744699         -67.09392528
    2300         191.28714014          61.01039738        -128.55692884         -67.54653146
    2400         207.00639804          66.02400243        -133.32111278         -67.29711035
    2500         188.53326564          60.13205827        -126.92562183         -66.79356356
    2600         184.94362322          58.98715375        -125.93245074         -66.94529699
    2700         174.63925074          55.70060841        -122.60040116         -66.89979275
    2800         184.05067329          58.70235034        -125.62724096         -66.92489062
    2900         186.16461943          59.37658644        -126.68976807         -67.31318163
    3000         189.34104812          60.38969781        -126.12787425         -65.73817644
    3100         181.54512916          57.90321537        -125.16684478         -67.26362941
    3200         205.15616606          65.43387709        -131.83310338         -66.39922629
    3300         187.86388973          59.91856305        -126.82159884         -66.90303579
    3400         194.81116675          62.13437396        -128.71882682         -66.58445286
    3500         210.15635017          67.02866919        -132.95458872         -65.92591953
    3600         192.64468747          61.44338259        -128.06924924         -66.62586665
    3700         200.97815264          64.10131360        -131.97335950         -67.87204590
    3800         176.64887972          56.34157289        -122.70287596         -66.36130307
    3900         204.48207016          65.21887645        -131.61453273         -66.39565628
    4000         190.87262933          60.87819054        -127.09754514         -66.21935460
    4100         202.14938585          64.47487454        -130.73980118         -66.26492664
    4200         183.63505865          58.56979143        -125.77268305         -67.20289162
    4300         195.10812708          62.22908847        -129.49833397         -67.26924551
    4400         178.60446536          56.96530043        -123.20016131         -66.23486088
    4500         200.79717610          64.04359174        -130.86844999         -66.82485826
    4600         177.72893166          56.68605187        -122.09515647         -65.40910460
    4700         195.93839976          62.49390118        -128.71231577         -66.21841459
    4800         197.12919942          62.87370277        -130.15141184         -67.27770907
    4900         180.82654460          57.67402521        -123.47828617         -65.80426096
    5000         182.23650518          58.12372745        -124.86970122         -66.74597377
    5100         199.37617698          63.59036879        -130.01731560         -66.42694681
    5200         199.05606689          63.48827074        -130.05222959         -66.56395885
    5300         184.57744413          58.87036215        -125.06345711         -66.19309496
    5400         182.11006492          58.08339975        -124.23279398         -66.14939423
    5500         200.62012201          63.98712092        -131.22730166         -67.24018073
    5600         209.07950143          66.68521187        -134.20095831         -67.51574645
    5700         188.78280661          60.21164853        -126.56455403         -66.35290550
    5800         194.61414909          62.07153583        -128.54115819         -66.46962236
    5900         179.42214926          57.22609799        -124.51216090         -67.28606291
    6000         198.84598447          63.42126565        -130.02529017         -66.60402452
    6100         204.85591897          65.33811428        -132.23443265         -66.89631837
    6200         188.86837615          60.23894065        -127.19605537         -66.95711472
    6300         195.79326247          62.44761012        -129.84320335         -67.39559323
    6400         195.53301824          62.36460609        -128.76447982         -66.39987374
    6500         206.65798547          65.91287740        -132.60375723         -66.69087984
    6600         197.29719284          62.92728371        -129.51862410         -66.59134039
    6700         176.58074857          56.31984269        -123.13429106         -66.81444838
    6800         183.59264611          58.55626410        -125.03353281         -66.47726871
    6900         179.89617342          57.37728642        -124.22500408         -66.84771766
    7000         181.53018075          57.89844762        -124.67483140         -66.77638377
    7100         184.57499874          58.86958220        -126.24512935         -67.37554715
    7200         186.56810657          59.50527732        -126.65269548         -67.14741816
    7300         194.05745851          61.89398122        -128.09085391         -66.19687269
    7400         198.52557083          63.31907079        -130.00770104         -66.68863025
    7500         204.58812542          65.25270242        -132.34263719         -67.08993477
    7600         202.78138244          64.67644775        -131.19515300         -66.51870525
    7700         194.32440646          61.97912338        -128.49423698         -66.51511360
    7800         196.57925668          62.69830036        -128.43970554         -65.74140518
    7900         190.82584924          60.86327019        -128.18826569         -67.32499551
    8000         192.57579372          61.42140916        -128.09323011         -66.67182095
    8100         187.00002185          59.64303526        -127.01023677         -67.36720151
    8200         190.89763100          60.88616474        -127.63626549         -66.75010075
    8300         181.65596548          57.93856625        -125.08330848         -67.14474224
    8400         190.85945156          60.87398753        -127.07517899         -66.20119146
    8500         199.55945121          63.64882350        -129.73499562         -66.08617213
    8600         196.41458048          62.64577744        -129.46055886         -66.81478143
    8700         188.68193145          60.17947473        -126.90626679         -66.72679205
    8800         194.86593558          62.15184229        -128.82221171         -66.67036942
    8900         205.07148457          65.40686821        -131.58619637         -66.17932816
    9000         207.13911425          66.06633182        -133.03567491         -66.96934309
    9100         211.16940905          67.35178095        -133.62469528         -66.27291433
    9200         177.86981827          56.73098718        -124.40963010         -67.67864292
    9300         180.48939350          57.56649199        -123.64417935         -66.07768736
    9400         175.80881460          56.07363691        -122.72769070         -66.65405378
    9500         204.42511713          65.20071147        -131.71707441         -66.51636294
    9600         200.91226388          64.08029860        -130.57641514         -66.49611653
    9700         190.42228665          60.73455524        -127.68298532         -66.94843008
    9800         188.73886945          60.19763492        -127.02015584         -66.82252092
    9900         193.23072628          61.63029772        -128.35658284         -66.72628511
   10000         188.92225470          60.25612504        -126.90234537         -66.64622033
