Ar            9.96626183         -11.92866873          12.08280941
Ar           -3.97270500           1.23899561           0.25186430
Ar           -3.50583760         -18.09951822           6.87085390
Ar           11.35382655          -8.85475082           1.08567745
Ar           11.87237408          -8.68582811          10.93007138
Ar            4.79716028           0.15734795           2.25487649
Ar          -12.93017408          -2.81354355           4.76864590
Ar            4.81715188          -9.55252016           0.64090549
Ar            6.84525115         -25.07485438           3.27618961
Ar           12.85428374          -6.42135748           3.53828799
Ar            4.43473231         -10.93954847          11.71707233
Ar           18.48174263          -9.87723349           9.93478497
Ar           12.25422972           1.06475248           3.95999962
Ar           -1.00808209           1.50963092           4.08607423
Ar            7.17799538         -19.95419184           2.18938548
Ar           12.20671329           4.65667552           1.83149168
Ar           15.94344797           1.18431263          14.11188341
Ar           16.92293733         -21.53067951           1.57195020
Ar           -2.89258612          -6.77830381          -0.10682013
Ar           16.63496006          -6.92210986           4.30562229
Ar           20.50241634          -6.53052683           3.44267452
Ar           11.08235493           6.07919944           8.11878003
Ar           13.67104008         -10.66040155          15.89341805
Ar            5.16719906          -4.37604974           8.46137490
Ar            0.33933101          -2.22066302           5.17816844
Ar           -4.26853778          -7.68333108          24.49994416
Ar           -4.82126034         -20.91075027          17.92917566
Ar           -4.32876980         -31.01178062          -3.04006701
Ar           12.53611265         -17.64959430          14.03460869
Ar            8.18147780          -6.62738932           9.10782581
Ar            2.69712588         -16.41448331           5.25291516
Ar           -2.90568787         -12.57955169           4.92545173
Ar            4.54509390         -10.78392201          21.38354504
Ar           -6.16413243           1.65649822          11.04241869
Ar            4.32217610           5.73437921           7.91307358
Ar           -1.96541832         -19.02114538          -0.75722590
Ar            6.68641115         -11.36786277          -2.50775692
Ar            9.48139393         -14.92419986           1.28939971
Ar            6.27544509         -19.63071221          15.53703967
Ar            9.95495859         -13.42380273           4.94596697
Ar           16.95698196           0.78193695           7.64557306
Ar           14.55693378          -4.44955274           6.15124054
Ar           13.00390113          -4.37354475          -2.87319334
Ar            9.83107683          -1.23732901          16.87642139
Ar           13.90865964          -5.27089687          27.67239190
Ar           16.86719744         -22.14166179          -2.23210632
Ar           18.90529522          -9.12195440           6.25383417
Ar           18.64857906         -18.62922827          14.99935886
Ar           13.52030406         -12.47729589          10.71270976
Ar            2.71683704           6.10511718          15.05717537
Ar           10.02744073         -17.45498168           7.67703018
Ar            1.39638602           7.41945141           2.43854147
Ar            9.19967435          -1.87763761          13.14937148
Ar            8.26692843          -2.85763310           9.70849536
Ar           10.14477858         -11.76244950          -1.22879289
Ar            3.37466760         -20.40143901           0.92722410
Ar           22.20576402          -7.95671845          14.35818042
Ar            1.54601665          -7.83761052          13.11382007
Ar           14.74982603          -9.64055586           2.42125121
Ar            6.09943036          -0.49683237           7.38213975
Ar            2.36519830          -6.76718422          -0.17221213
Ar            2.62292148          -1.71696175           8.14250586
Ar           -5.72491262          -7.86595262          14.63289171
Ar            9.58426985          -6.92156769           5.61012887
Ar            7.52551098         -10.30810736           9.59268662
Ar            0.86994875         -17.75671281           1.69340779
Ar            5.95069316          -5.77846593           0.21900438
Ar            8.38353025           0.11933124           4.32106804
Ar            3.42448537          -4.57687938          14.14562267
Ar            0.99691697           4.23353218           6.38757518
Ar           12.55276322         -14.57462274           7.65029646
Ar           14.59223018         -16.33171560          10.55071559
Ar           25.49482244          -8.39308017          -4.51580067
Ar           18.98407569          -4.70354446          10.65004385
Ar           10.41372242          -5.25810261          11.77744463
Ar           15.31880496           6.53075383          -9.22005942
Ar           16.26134188          -2.70805184           8.93833204
Ar           15.57789012          -2.32121912          12.56961200
Ar            8.19925198           8.67314234          -0.67193808
Ar            7.38469114           0.60432227          10.83392792
Ar           21.78207445          -2.03609926          11.40647234
Ar            7.85303664          -3.56048380           5.94447995
Ar           -0.22367038          -9.19215566          16.26569381
Ar           -0.77078545         -11.30138020          13.11267528
Ar            9.47177702          -5.71893259           1.98509239
Ar            8.57421214         -13.88867514           8.41801809
Ar           15.87558011         -13.01629582          18.26297130
Ar            7.90458974         -10.47021457           5.93189874
Ar            1.12419289          -0.10300040          11.18819942
Ar            6.76133522          -4.96514426          -4.65653201
Ar            0.03559650         -13.51157563          10.07141910
Ar            5.92471509         -14.16665869           5.59505050
Ar           14.52936040         -18.93059026           3.03749265
Ar           11.17558459          -4.31286536           7.85675685
Ar           19.31636981         -13.57657750          19.99527269
Ar            9.27551044          -4.88927721          15.47382210
Ar            5.29485935          -7.77796936           6.75163170
Ar            8.50010128           6.01235502          19.35093838
Ar            1.54680526         -14.85668008          -0.71254434
Ar           21.74534573          -7.44168587          10.54302934
Ar           11.51669703           7.19274426          21.74161392
Ar           20.54983091         -15.11593427           8.70730209
Ar           16.46349574          -6.99361545           8.46230618
Ar            2.00393133          -5.24052170           6.72875739
Ar            9.40471995         -15.35068763          14.50107291
Ar           12.09425355          -1.96520956          10.57768900
Ar           14.88785901          -7.77146448          13.27049949
Ar           -6.00800139          -2.82625893          21.49143058
